% =============================================
% Instituto Tecnológico de Aeronáutica - 2008
%   .: Ricardo Rodrigues & Thiago Trigo :.
% =============================================

@relation textura
@attribute ASM_0 REAL
@attribute CONT_0 REAL
@attribute CORR_0 REAL
@attribute IDM_0 REAL
@attribute ENT_0 REAL
@attribute class {pato,tucano,frog,naja,baleia,leao,elefante}

@data
6.020428559027335E-4,115.78311875000041,3.559641841444233E-4,0.34466065470676077,8.354331929212842,elefante
1.7934752374567788E-4,327.21832526230276,2.844307400951522E-4,0.12983152720811963,9.233681426046626,elefante
1.7796000466412123E-4,473.8696729724556,2.4852363828635374E-4,0.11648759781482326,9.281499928728664,elefante
0.005452322454139192,222.64853187613758,3.165352285577781E-4,0.3517117382397622,7.916149148343195,elefante
0.001144692778046419,257.3762350299408,1.7829894023313353E-4,0.32006852063534585,8.339410696128882,elefante
7.369948730467388E-4,66.0885234374998,5.301730325383736E-4,0.35289656576228584,7.858108137221923,frog
0.0019106687499996558,194.66532500000108,3.618608985988367E-4,0.34158506845188197,8.011830541292598,frog
0.0015786045053399382,38.44574966430669,0.0010089667526448358,0.3357521070590396,7.200329372784538,frog
3.799394895213569E-4,254.9927058823538,5.889017505446273E-4,0.20429729173738118,8.628528006444013,frog
0.006783071129149048,19.82471666666674,0.0011882558594399804,0.6281389672950428,6.302709451095353,frog
9.531418134138249E-4,188.646668198531,7.798678473765058E-4,0.2557420398686609,8.099539229820294,frog
6.717265996604177E-4,124.02716194968711,6.658468345393864E-4,0.25550975560725475,8.132296977909819,frog
0.008878664381329204,224.3010216351552,4.5727223273942116E-4,0.38664857980697187,7.588772523585506,frog
0.001251740293014848,172.47322038350657,2.4316667759845462E-4,0.41353136060483214,8.189381567646883,frog
0.002489086890191587,75.98467916666752,5.621577431706626E-4,0.3260824215047145,7.173772179785707,frog
0.2001477144703286,129.00574074073808,5.67248080954721E-4,0.5749341850419794,5.099754226880248,frog
0.0036609390646709468,208.03915208333964,2.1409734479469383E-4,0.48767370702986745,7.842722739584698,frog
3.283837350864956E-4,184.07602402402364,3.2680568398100806E-4,0.2312989553201629,8.543492560553723,frog
0.002856540197856001,59.58645645645647,6.569331035035995E-4,0.488452896172623,7.023672840692745,frog
0.002211586343100505,172.373627627627,2.7321921832283393E-4,0.35570479110332404,7.743384301202372,frog
0.13142821394932733,224.99070135746666,4.727177944991307E-4,0.5362404694687919,5.584365643481361,frog
0.002856540197856001,59.58645645645647,6.569331035035995E-4,0.488452896172623,7.023672840692745,frog
0.0018570329742229402,126.4362933333325,5.305367686834166E-4,0.27228272827032796,7.457230672570787,frog
0.06628693232828083,30.784279026217455,6.956271470637277E-4,0.7226114565379381,4.464781616467655,frog
0.0024604253013331963,200.09517866666545,4.849468838076173E-4,0.31629196785418595,7.5677171494069615,frog
0.00453090610603009,206.70323203842108,6.795584939408789E-4,0.32887781428518786,7.3597229152688675,frog
0.057985426041667114,253.12810833333506,1.6174590219296563E-4,0.6468024411902071,5.728111428966627,frog
9.402199382714198E-4,140.78774444444554,8.502765069048688E-4,0.2632564424601153,7.808514961208349,frog
7.482811216103986E-4,83.23248304899019,2.3903832230111184E-4,0.24977468416276208,8.429098489564806,frog
0.002935733556358184,26.028046651145704,0.0010918349129176942,0.5198601979007542,6.817046340675253,frog
0.0014031821788908726,102.94216767214475,6.812548658675364E-4,0.38447221222341205,7.571940460959677,frog
0.04274979064513822,143.66086795937127,4.485700864516658E-4,0.5625215965690087,6.060449406327757,frog
0.009937983133958382,98.57594644505932,6.402055804653793E-4,0.5577000246084013,6.113124564631228,frog
0.001571762069123648,93.68508425213436,7.097043127351852E-4,0.4294466707544956,7.483867154840599,frog
0.0019399123409277901,140.44522571250516,1.9242094283905626E-4,0.32928575368306295,8.24807892973484,frog
0.2311908695486513,373.0151000000055,8.919123386792364E-5,0.735726087134468,3.9220075890608923,frog
0.0018897339046626755,76.57631304572963,6.834984238594867E-4,0.4565651613055675,7.505086863945273,frog
1.5442612574490208E-4,383.0009930928687,5.838991656023229E-4,0.11461920317812187,9.18807152437338,leao
3.3145306396486384E-4,213.27230468749977,4.129055101048643E-4,0.20438454890663194,8.811378980930671,leao
1.149547953496163E-4,880.89582093239,2.537711481744994E-4,0.08793321292059267,9.654717176817115,leao
1.947796035065828E-4,232.02041037736382,4.045215667202316E-4,0.16148033135398093,8.963098940747807,leao
1.6037758577774498E-4,455.88871999999753,3.531955823549892E-4,0.1141403949050676,9.264230069764732,leao
3.210872768739875E-4,192.41061589404103,2.7942096747444323E-4,0.22559288965991625,8.841505855328645,leao
4.1668552608751646E-4,55.61455000831632,6.065838520411726E-4,0.2259921197168248,8.205309894556525,leao
2.7987421472007185E-4,195.79695202756778,3.596828069925747E-4,0.20175668822201517,8.838567897215762,leao
4.431561210508106E-4,238.27613570019227,7.237159808597906E-4,0.16573668386848375,8.632572264482514,leao
1.1427446311176116E-4,418.81524864865554,3.708962856066402E-4,0.09897045618366042,9.449561409088544,leao
2.1970834945716266E-4,189.10718302387497,4.185968951836643E-4,0.1696103055689547,8.819799683938328,leao
2.993069785618328E-4,661.3740692190081,3.7929581561690445E-4,0.18114075541243907,9.116075689951376,leao
1.603767231115134E-4,260.36063898055573,4.981991527243152E-4,0.11145878090587316,9.162125865934954,leao
0.03688361476655414,69.84426879882824,3.789617034229666E-4,0.4245466479526287,6.6367911315932835,leao
2.6174662347114123E-4,585.0644725738422,3.5210789243608136E-4,0.18658911126390607,9.05579572488117,leao
2.0690837213260948E-4,242.90558151609468,4.896405997222052E-4,0.1337437292050072,8.866474188563302,leao
1.359993055555472E-4,426.35903333333556,5.075606888822719E-4,0.09660857829808295,9.259359648716769,leao
6.490183377217519E-4,139.21590940903272,4.019875234100811E-4,0.2254649425549918,8.44732061240892,leao
0.016403369423265302,193.76400019263355,2.400874622115101E-4,0.27305431096563904,7.81294614217394,leao
4.0385727920700136E-4,128.85972550675598,4.227860259368463E-4,0.22916739890064783,8.336254352903639,leao
0.0010289731857635494,227.4022833333369,8.841425989822702E-4,0.3139188590248017,8.01391933750098,leao
2.0022424479171545E-4,917.0675458333596,2.577498032816285E-4,0.11895032555314258,9.533546122112888,leao
4.045268329340776E-4,314.3346638110069,9.807238214391296E-4,0.1151923851564383,8.449453760702559,leao
3.1006212803020775E-4,115.24579518072163,5.312870610237744E-4,0.17785095140496426,8.54061318891107,leao
1.7396687965589658E-4,248.9724314949637,6.230794731813322E-4,0.10690902069675921,9.051546030936468,leao
6.321438176936702E-4,272.82656403941013,4.782532195313835E-4,0.3252554301153635,8.436313498729811,leao
6.415582086977927E-4,261.2899958949101,4.237412663006056E-4,0.33781797526371365,8.408156878598687,leao
5.615795565155328E-4,251.483316912971,4.6691527406102717E-4,0.30730873305202683,8.437754482444443,leao
3.288404947915916E-4,305.6271374999995,3.645708660085323E-4,0.25797668457108974,8.75196358455112,leao
5.073903061629079E-4,104.19705909943553,4.902035401746209E-4,0.2578791269661098,8.423425033957715,leao
3.7059262834401185E-4,128.70237314598089,7.178279018563741E-4,0.1724234364525622,8.452992853192523,leao
1.7591819861382813E-4,434.1271629393034,3.0347465195457174E-4,0.11272747886326052,9.268732258898615,leao
1.3317868765677234E-4,812.821201302478,5.087926814210663E-4,0.08473198134283798,9.434781910576332,leao
9.839927058051662E-5,444.95806214541176,3.759396526335358E-4,0.10168367305781553,9.547655712619756,leao
3.439900137174081E-4,176.85165925925995,4.689811488705456E-4,0.22164454092410016,8.611298731226055,leao
2.1116864266841466E-4,157.63849485018605,2.934458272985022E-4,0.1735711997510964,8.991865181772821,leao
2.4793318793404315E-4,167.32716250000118,2.771710456870933E-4,0.24414816346245505,8.897500057709665,leao
0.0020007687255038037,311.32554216868675,7.932234546287312E-4,0.44695353102300595,7.459401858645998,naja
1.0035526551686584E-4,852.0184191616818,3.7405602046958365E-4,0.06687583670520474,9.558636595805314,naja
1.4279629531133167E-4,383.1263377238034,5.618869493588727E-4,0.09904053427714775,9.278433078576692,naja
4.5736592141105514E-4,241.46811224489383,5.845294624997482E-4,0.1427311228726831,8.60346535977232,naja
3.7681741596735376E-4,901.6627517361303,2.9555477269036423E-4,0.12807688188476193,8.99884390667433,naja
2.229053304003374E-4,104.03250000000197,3.2903128826780814E-4,0.19256967457525243,8.780394543165041,naja
5.353079106811172E-4,125.87972721224116,4.543558482159439E-4,0.23175168331867996,8.392549409553151,naja
3.196170071792279E-4,177.34650060386974,4.3396105326146665E-4,0.18789793690870482,8.757520861092848,naja
0.0011186596696232958,284.7555181747822,5.528806455014445E-4,0.28020584472980786,7.952186705954633,naja
3.2178772064204157E-4,355.4566440677921,4.678362543523825E-4,0.1443370287596184,8.994443115003008,naja
0.16662912032537883,630.4371882086199,2.0034945080758636E-4,0.49853610856734876,5.6641228084050095,naja
0.0357881357836846,200.6509384527435,1.534174310620338E-4,0.5797119473639387,6.203362956904486,naja
0.01472118019849453,192.84276484018386,2.1462902926073466E-4,0.45035883980478025,6.985086575791939,naja
1.1918186691457745E-4,673.0572483888393,2.244451361059023E-4,0.13773164990877754,9.53189943353205,naja
4.113676014409119E-4,405.7236394557787,4.619870997314168E-4,0.1874914354030895,8.737073849590157,naja
7.786912116768436E-4,296.6809597637511,2.1533891258525872E-4,0.21377525073612771,8.422793493628337,naja
2.2933368998631623E-4,216.50844444444394,5.07567210242001E-4,0.16469463581465843,8.842656990693762,naja
1.4733725159508403E-4,551.2698567708354,3.459549296812851E-4,0.13573433636518356,9.453353629768824,naja
1.3300627763153925E-4,385.27930524759273,5.536721929361351E-4,0.08329821929610956,9.311565303776693,naja
0.007909955332518481,369.09518928900934,4.184685197394898E-4,0.6263906539026253,6.466946333430428,naja
0.14152797667191488,117.57823444235031,1.971105013793698E-4,0.7264491665199224,4.570149101553066,naja
0.003129822035233806,301.9881711525189,4.750659256940396E-4,0.18890794813645007,8.652793385710988,naja
2.3296103077621148E-4,160.62073372780767,2.550042148921263E-4,0.1930301368746288,8.789974364550476,naja
1.35652848862354E-4,299.44136637671437,3.668602468744455E-4,0.10611976049260073,9.29763440197173,naja
0.0076786905863640825,1586.609528186294,1.454186431457528E-4,0.26317285316592154,8.130462295538706,naja
7.51170398156868E-5,959.6022916666587,2.480605032725224E-4,0.06473730337649435,9.858243484572695,naja
4.5736592141105514E-4,241.46811224489383,5.845294624997482E-4,0.1427311228726831,8.60346535977232,naja
4.3770370370368176E-4,186.50845185185693,6.173473838155659E-4,0.14484193250614305,8.390980106418276,naja
0.002762296554955393,55.79954451889782,6.016229072192336E-4,0.4580751188780915,7.206474460678746,naja
0.0028917271123259664,48.54648488221233,2.2290206481398407E-4,0.4257089430204413,7.652102327209727,pato
0.00482611101091583,14.212611389160152,2.4454014132479205E-4,0.6690691994606967,6.506552346694429,pato
0.0013483141231381075,124.97474709784589,2.1853829620468E-4,0.34855547449733126,7.990298383412034,pato
8.047280158886888E-4,81.19709523518993,2.8719286016965477E-4,0.3627566343941725,8.183850230958578,pato
0.001109261292982518,87.99806066176544,1.84874481185349E-4,0.3360899487128289,7.752416492156766,pato
1.8858339082617368E-4,589.1299963194658,3.158618957416248E-4,0.0836636087090478,9.011486406714736,pato
0.004655364337468805,39.063446203043604,0.0010045376194525969,0.4396429917076919,6.0557456494001265,pato
0.003019042207535316,28.655587068161758,3.2184608221938607E-4,0.6133479024784859,7.090794380158523,pato
5.473327114708677E-4,58.754966037110755,4.5802503310239017E-4,0.33135166609537625,8.01674795711717,pato
5.174725002714038E-4,130.66289062500192,2.985699449375153E-4,0.19806955342061902,8.284953104680701,pato
2.681953117215717E-4,127.33752839295444,3.1467755473795617E-4,0.22537239519864197,8.710371904234592,pato
5.174725002714038E-4,130.66289062500192,2.985699449375153E-4,0.19806955342061902,8.284953104680701,pato
0.0011300894097221116,122.03630833333268,2.270413809629087E-4,0.3164274657218982,8.103922370358603,pato
0.0014550196294900476,19.056557132188004,5.164201201482874E-4,0.3425931610594121,7.228434076721031,pato
5.098767667643702E-4,37.262151562500385,6.309645434229395E-4,0.27332754994393244,8.009694105758985,pato
0.002467589217170641,206.69583929991893,3.053565651056596E-4,0.40079112365944475,7.7302913004593465,pato
0.0025522929384290136,16.27956790335913,3.7538818454749034E-4,0.5458335480831918,6.812597664824478,pato
0.010352668489584679,32.272566666666016,3.0655276289113533E-4,0.7476322858189646,6.128086099157069,pato
0.001773605682373009,51.97284375000148,2.4369154416868945E-4,0.41582747348161075,7.350265287908559,pato
0.0024855860384476233,81.07559331258489,1.8186970046514273E-4,0.519587477604046,7.570490264561545,pato
0.010990606260297365,17.45981404320992,2.0180063746353928E-4,0.7620215220871359,5.853842916074395,pato
0.0011635200599818625,1175.2674148936057,1.6737184139348538E-4,0.11986635118324931,9.72946169208,pato
0.010153675328994787,23.45013809204141,1.9348235748250755E-4,0.7290543185290721,5.982289781799473,pato
0.0010346651844617095,70.48556041666993,1.5173159206967774E-4,0.3361088255692133,7.8771622423089935,pato
0.0025886328844616376,27.015562714776493,4.569840515100951E-4,0.524191209932273,6.654995711801877,pato
2.062171837806272E-4,283.7238423190452,3.671172024290641E-4,0.172047742180162,8.989222980216715,pato
0.004947495216982632,22.73656367041144,3.253844823459748E-4,0.6780628293590149,6.582732059058092,pato
5.52839698636577E-4,123.35256613756786,4.147771015137593E-4,0.26031200220134354,8.359673499720442,pato
4.70783368413539E-4,466.02461445784274,1.5511933675783836E-4,0.20565556795811749,8.798524781017585,pato
6.194034051199689E-4,20.987937278320626,2.810568534838645E-4,0.3466947608844152,7.857482397284481,pato
1.8453762844432961E-4,591.326565333316,3.005097729929364E-4,0.14225982157796824,9.354116362774187,tucano
0.0071731357057876885,30.891859537761377,3.1409553330476083E-4,0.4911615510993702,7.387370127553667,tucano
0.00511454940129412,152.89066241021692,1.6790773433973734E-4,0.34298861730810215,8.071395482321932,tucano
8.482465143769049E-4,91.1920789082881,3.868121786373556E-4,0.31271996110053857,8.052455962542247,tucano
3.817118783483412E-4,115.92341944801066,2.9462769606478106E-4,0.3032598195726267,8.386643694711237,tucano
6.804056202612537E-4,236.3196093051003,2.716614357402677E-4,0.2667564630704528,8.619056740348157,tucano
4.957046031953103E-4,241.18788085937493,4.935976289038462E-4,0.2756536105245422,8.470124462388828,tucano
3.350573362241903E-4,136.16650171393653,2.681121550085693E-4,0.2453695320540519,8.701718291303981,tucano
0.0012695224099467787,110.58959238682027,2.79705423225937E-4,0.3077371181037116,8.198564385131949,tucano
1.955876543210413E-4,729.8748777777968,2.7177516939195346E-4,0.151515316681711,9.396046767768901,tucano
2.3102899657361347E-4,256.47103190103826,4.708309733949294E-4,0.15620341401041066,8.896029622416808,tucano
0.015259250643136556,223.16787096774462,1.5737938752803925E-4,0.5510042550705634,6.450062734611101,tucano
3.5725134218774054E-4,100.86173110622107,3.699170954676443E-4,0.25340195527619236,8.54860062545549,tucano
4.969846902222254E-4,175.8614424366973,3.7736069128524013E-4,0.217353421958497,8.58559015932059,tucano
0.0014199892417348318,102.78120344232929,1.8137717087933036E-4,0.47210428230405693,7.853054627051112,tucano
0.004398943923610931,444.22324166667806,1.9350931730463297E-4,0.3965726635205051,8.13952235002499,tucano
4.767863855195857E-4,339.026444866929,3.247408712940275E-4,0.18393042742750773,8.986908263391783,tucano
1.5129793619788942E-4,1408.3938979166724,1.4761446335104713E-4,0.11032630973543002,9.782984387526419,tucano
0.0037542595072842695,91.51274864376073,4.169552196588704E-4,0.4432255740977524,7.638298943844193,tucano
2.1575350460848928E-4,118.81226739045654,3.481642082199097E-4,0.19283439095891716,8.84400986311943,tucano
7.443340657774905E-4,84.89600000000013,6.660363609305931E-4,0.33849432776801547,8.00678619226139,tucano
9.559481031098147E-4,844.065375999956,2.2394349941786868E-4,0.23086765425788203,8.581670715188112,tucano
0.006521927239905353,60.43421271135325,4.5659297017608457E-4,0.6499542638774594,6.438921264123973,tucano
0.006469210595274645,110.16693273552835,1.3356023951417273E-4,0.4236566792067726,7.720452403585861,tucano
0.004243216928394822,61.1457670454541,2.1276901993355862E-4,0.4049959703689141,7.5232488758806895,tucano
4.257547699741984E-4,862.416731770813,1.855636010154451E-4,0.17722072351567766,9.510576926783097,tucano
4.5986521069047055E-4,240.0188477751818,2.9298214538524064E-4,0.2564669623597156,8.714084723605506,tucano
